Date,Country,Region,City,New Cases,Total Cases,New Deaths,Total Deaths,New Recoveries,Total Recoveries,Active Cases,New Tests,Total Tests,New Vaccinations,Total Vaccinations,Age Group,Gender,Hospitalizations,ICU Admissions,Case Fatality Rate (%),Test Positivity Rate (%),Vaccination Rate (%),Latitude,Longitude,Variant Prevalence,Population
2025-07-09,South Africa,Gauteng,Johannesburg,1716,377858,33,23402,522,83751,270705,16892,586823,1899,26990012,30–39,Male,171,189,6.19,10.16,2699.0,-26.2,28.03,Omicron,7158952
2025-07-09,South Africa,Gauteng,Johannesburg,314,56735,49,40930,1772,88204,-72399,11316,5146011,1712,24113055,30–39,Female,36,135,72.14,2.77,2411.31,-26.2,28.03,BA.2.86,18482455
2025-07-09,South Africa,Gauteng,Johannesburg,1139,471025,14,28194,383,195647,247184,15457,2822433,1619,43377029,30–39,Other,201,89,5.99,7.37,4337.7,-26.2,28.03,BA.2.86,17849082
2025-07-09,South Africa,Gauteng,Johannesburg,1511,21079,20,41985,272,11720,-32626,9325,3976282,4563,32686238,40–49,Male,795,194,199.18,16.2,3268.62,-26.2,28.03,BA.2.86,12036136
2025-07-09,South Africa,Gauteng,Johannesburg,1318,310804,13,30951,96,42017,237836,4439,8920995,421,40839135,40–49,Female,366,23,9.96,29.69,4083.91,-26.2,28.03,EG.5,31906000
2025-07-09,South Africa,Gauteng,Johannesburg,1117,314950,44,10274,1488,108781,195895,11148,4932849,3878,22546071,40–49,Other,328,9,3.26,10.02,2254.61,-26.2,28.03,XBB.1.5,19653264
2025-07-09,South Africa,Gauteng,Johannesburg,1146,162814,26,45479,615,386207,-268872,11379,2010103,880,42110281,50–59,Male,340,41,27.93,10.07,4211.03,-26.2,28.03,EG.5,86135022
2025-07-09,South Africa,Gauteng,Johannesburg,817,112633,9,46203,1235,101575,-35145,19449,5189905,1481,35154067,50–59,Female,955,141,41.02,4.2,3515.41,-26.2,28.03,Omicron,66601260
2025-07-09,South Africa,Gauteng,Johannesburg,754,34977,38,30143,1539,178117,-173283,16470,5822717,817,26482762,50–59,Other,236,158,86.18,4.58,2648.28,-26.2,28.03,EG.5,21175949
2025-07-09,South Africa,Gauteng,Johannesburg,2000,335309,12,6657,1300,74163,254489,1336,429748,502,35370844,60–69,Male,705,59,1.99,149.7,3537.08,-26.2,28.03,Delta,66162629
2025-07-09,South Africa,Gauteng,Johannesburg,1258,123448,26,17237,583,64929,41282,19323,7726733,610,11647069,60–69,Female,676,47,13.96,6.51,1164.71,-26.2,28.03,Delta,60491502
2025-07-09,South Africa,Gauteng,Johannesburg,575,209083,11,12064,230,59765,137254,4719,9084467,468,25205427,60–69,Other,40,64,5.77,12.18,2520.54,-26.2,28.03,EG.5,1173822
2025-07-09,South Africa,Gauteng,Johannesburg,1154,285671,8,40999,1249,51620,193052,19920,3053522,3846,30349194,70+,Male,245,118,14.35,5.79,3034.92,-26.2,28.03,Delta,80763310
2025-07-09,South Africa,Gauteng,Johannesburg,1652,250631,13,33536,859,143015,74080,15170,262515,3449,49253266,70+,Female,231,61,13.38,10.89,4925.33,-26.2,28.03,Omicron,74463176
2025-07-09,South Africa,Gauteng,Johannesburg,985,222843,47,40027,159,313138,-130322,3962,5038339,3548,39610816,70+,Other,947,171,17.96,24.86,3961.08,-26.2,28.03,Omicron,53101281
2025-07-10,India,Karnataka,Bengaluru,1522,306926,12,32314,1579,78759,195853,7741,413185,3036,7915416,0–9,Male,114,5,10.53,19.66,791.54,12.97,77.59,Delta,54631216
2025-07-10,India,Karnataka,Bengaluru,937,347378,25,32390,1052,20714,294274,5474,8782011,4217,23653485,0–9,Female,855,50,9.32,17.12,2365.35,12.97,77.59,XBB.1.5,41813890
2025-07-10,India,Karnataka,Bengaluru,492,245102,32,3320,1006,375556,-133774,19291,6569691,1719,34130146,0–9,Other,754,93,1.35,2.55,3413.01,12.97,77.59,EG.5,71906656
2025-07-10,India,Karnataka,Bengaluru,891,438609,31,10157,525,365244,63208,880,5697476,4174,5624687,10–19,Male,962,162,2.32,101.25,562.47,12.97,77.59,EG.5,33107141
2025-07-10,India,Karnataka,Bengaluru,979,193733,4,9460,1134,207483,-23210,12340,8403870,571,48278082,10–19,Female,640,67,4.88,7.93,4827.81,12.97,77.59,BA.2.86,59139795
2025-07-10,India,Karnataka,Bengaluru,664,118060,32,45591,969,281896,-209427,15979,1272723,2525,7103312,10–19,Other,74,108,38.62,4.16,710.33,12.97,77.59,Delta,63632841
2025-07-10,India,Karnataka,Bengaluru,1501,480198,42,24719,1461,271419,184060,4246,4094534,981,26245209,20–29,Male,838,53,5.15,35.35,2624.52,12.97,77.59,EG.5,51694789
2025-07-10,India,Karnataka,Bengaluru,1296,348806,11,10414,1269,271609,66783,10128,4744563,4217,2183686,20–29,Female,201,58,2.99,12.8,218.37,12.97,77.59,BA.2.86,30229402
2025-07-10,India,Karnataka,Bengaluru,774,228293,3,45567,62,161201,21525,12427,2368638,4694,35616509,20–29,Other,391,105,19.96,6.23,3561.65,12.97,77.59,XBB.1.5,22776193
2025-07-10,India,Karnataka,Bengaluru,583,358118,27,5906,533,274057,78155,6193,3725244,3929,35064873,30–39,Male,606,7,1.65,9.41,3506.49,12.97,77.59,BA.2.86,81782242
2025-07-10,India,Karnataka,Bengaluru,1186,178208,35,11791,936,40453,125964,533,7995477,4442,27602184,30–39,Female,400,144,6.62,222.51,2760.22,12.97,77.59,Delta,16663631
2025-07-10,India,Karnataka,Bengaluru,616,438644,6,44802,1615,37511,356331,3120,1124999,2457,34323550,30–39,Other,541,156,10.21,19.74,3432.35,12.97,77.59,BA.2.86,52352977
2025-07-10,India,Karnataka,Bengaluru,512,221230,27,13989,852,21134,186107,1401,8482339,4196,7783010,40–49,Male,595,73,6.32,36.55,778.3,12.97,77.59,XBB.1.5,2455378
2025-07-10,India,Karnataka,Bengaluru,886,93129,48,1295,1061,313702,-221868,9693,4908429,788,37991989,40–49,Female,129,107,1.39,9.14,3799.2,12.97,77.59,Omicron,89654173
2025-07-10,India,Karnataka,Bengaluru,333,23776,25,19060,912,354805,-350089,3567,8730863,703,49308738,40–49,Other,876,185,80.16,9.34,4930.87,12.97,77.59,Omicron,69074852
2025-07-10,India,Karnataka,Bengaluru,918,117982,31,9069,1729,91363,17550,7824,1795530,3449,15241365,50–59,Male,373,50,7.69,11.73,1524.14,12.97,77.59,XBB.1.5,27345511
2025-07-10,India,Karnataka,Bengaluru,759,467532,2,42102,222,257343,168087,10576,3464428,4036,19686805,50–59,Female,545,31,9.01,7.18,1968.68,12.97,77.59,XBB.1.5,32726416
2025-07-10,India,Karnataka,Bengaluru,418,112798,22,1063,1782,7558,104177,14754,3494064,3140,5220093,50–59,Other,961,17,0.94,2.83,522.01,12.97,77.59,Delta,59118005
2025-07-10,India,Karnataka,Bengaluru,1771,373347,29,17906,1012,400375,-44934,19627,4440194,2145,39009734,60–69,Male,703,44,4.8,9.02,3900.97,12.97,77.59,BA.2.86,13686614
2025-07-10,India,Karnataka,Bengaluru,572,311561,42,9931,188,258226,43404,19572,9471460,3675,24171945,60–69,Female,896,129,3.19,2.92,2417.19,12.97,77.59,Delta,98138513
2025-07-10,India,Karnataka,Bengaluru,1726,179481,39,31662,1043,86962,60857,4786,9824389,489,30063445,60–69,Other,896,87,17.64,36.06,3006.34,12.97,77.59,BA.2.86,48269509
2025-07-10,India,Karnataka,Bengaluru,1299,407598,10,32862,1210,105670,269066,13378,5448034,4132,431951,70+,Male,714,157,8.06,9.71,43.2,12.97,77.59,XBB.1.5,73436171
2025-07-10,India,Karnataka,Bengaluru,503,104151,45,27710,610,113343,-36902,19353,5565345,1075,33093060,70+,Female,911,130,26.61,2.6,3309.31,12.97,77.59,Delta,63078312
2025-07-10,India,Karnataka,Bengaluru,761,107771,4,42978,1102,176689,-111896,10808,6804385,2129,46977238,70+,Other,906,90,39.88,7.04,4697.72,12.97,77.59,BA.2.86,42930728
2025-07-10,USA,California,Los Angeles,253,187568,9,41360,1537,157598,-11390,12315,8910405,2499,31774522,0–9,Male,74,145,22.05,2.05,3177.45,34.05,-118.25,EG.5,16209877
2025-07-10,USA,California,Los Angeles,1609,76407,43,43700,455,22582,10125,12969,8616447,2502,16029881,0–9,Female,15,32,57.19,12.41,1602.99,34.05,-118.25,EG.5,29073675
2025-07-10,USA,California,Los Angeles,150,19582,32,7094,1787,32747,-20259,5272,4937280,1529,38211136,0–9,Other,150,122,36.23,2.85,3821.11,34.05,-118.25,EG.5,9309463
2025-07-10,USA,California,Los Angeles,1080,165993,35,25009,1170,282210,-141226,9083,8307276,2015,17288229,10–19,Male,363,189,15.07,11.89,1728.82,34.05,-118.25,XBB.1.5,15568809
2025-07-10,USA,California,Los Angeles,1384,372426,17,42516,1787,254446,75464,12088,2700779,3364,3019982,10–19,Female,645,175,11.42,11.45,302.0,34.05,-118.25,BA.2.86,9277344
2025-07-10,USA,California,Los Angeles,1329,233420,50,36581,1089,101230,95609,15544,6040426,3412,38996332,10–19,Other,119,46,15.67,8.55,3899.63,34.05,-118.25,EG.5,48844057
2025-07-10,USA,California,Los Angeles,351,99212,19,26497,207,190498,-117783,18578,3424407,1512,16202578,20–29,Male,747,155,26.71,1.89,1620.26,34.05,-118.25,BA.2.86,13684223
2025-07-10,USA,California,Los Angeles,1661,88223,18,12826,1631,277351,-201954,4776,7010093,3175,16290055,20–29,Female,403,115,14.54,34.78,1629.01,34.05,-118.25,Omicron,32596594
2025-07-10,USA,California,Los Angeles,72,399203,5,41298,1714,351349,6556,9559,8084832,2953,2550072,20–29,Other,484,18,10.35,0.75,255.01,34.05,-118.25,XBB.1.5,85670247
2025-07-10,USA,California,Los Angeles,712,69776,45,27120,1016,257345,-214689,11143,7408346,3568,45128325,30–39,Male,934,158,38.87,6.39,4512.83,34.05,-118.25,EG.5,35013372
2025-07-10,USA,California,Los Angeles,1319,271230,34,34307,639,67474,169449,6337,3194703,2619,21164489,30–39,Female,598,31,12.65,20.81,2116.45,34.05,-118.25,BA.2.86,78641052
2025-07-10,USA,California,Los Angeles,1980,287772,1,33975,564,205734,48063,10904,2972386,2797,42186622,30–39,Other,453,45,11.81,18.16,4218.66,34.05,-118.25,EG.5,29285609
2025-07-10,USA,California,Los Angeles,869,269020,10,3851,1842,136019,129150,17355,1475077,237,18450203,40–49,Male,896,160,1.43,5.01,1845.02,34.05,-118.25,BA.2.86,14588236
2025-07-10,USA,California,Los Angeles,1404,126072,13,47407,640,16679,61986,16896,1138192,1706,38031309,40–49,Female,200,84,37.6,8.31,3803.13,34.05,-118.25,BA.2.86,44818226
2025-07-10,USA,California,Los Angeles,972,77297,38,46320,1611,18033,12944,15520,4909147,3165,33334132,40–49,Other,327,134,59.92,6.26,3333.41,34.05,-118.25,XBB.1.5,23555255
2025-07-10,USA,California,Los Angeles,1069,465819,47,33205,716,172364,260250,7338,3393250,3446,16042988,50–59,Male,984,112,7.13,14.57,1604.3,34.05,-118.25,Omicron,49241610
2025-07-10,USA,California,Los Angeles,856,16348,44,31680,870,325089,-340421,2484,1571699,184,7510537,50–59,Female,460,69,193.79,34.46,751.05,34.05,-118.25,Delta,17594133
2025-07-10,USA,California,Los Angeles,1892,477003,3,934,407,237787,238282,17719,4140292,3275,13583033,50–59,Other,202,39,0.2,10.68,1358.3,34.05,-118.25,Delta,21541326
2025-07-10,USA,California,Los Angeles,570,103803,46,12798,225,133470,-42465,18165,7914691,4961,7657196,60–69,Male,591,5,12.33,3.14,765.72,34.05,-118.25,Delta,9582442
2025-07-10,USA,California,Los Angeles,195,156544,25,15505,1210,109666,31373,16993,4693597,968,48542771,60–69,Female,441,45,9.9,1.15,4854.28,34.05,-118.25,XBB.1.5,78007977
2025-07-10,USA,California,Los Angeles,699,438307,27,48956,1512,255818,133533,14529,3088125,1381,41152673,60–69,Other,210,136,11.17,4.81,4115.27,34.05,-118.25,Delta,9026759
2025-07-10,USA,California,Los Angeles,1105,497449,6,32085,867,20370,444994,669,7503615,4790,39751913,70+,Male,943,24,6.45,165.17,3975.19,34.05,-118.25,Delta,26060638
2025-07-10,USA,California,Los Angeles,1843,221707,29,35138,451,369256,-182687,19211,7881366,4263,9132217,70+,Female,91,175,15.85,9.59,913.22,34.05,-118.25,EG.5,63074200
2025-07-10,USA,California,Los Angeles,1784,172442,48,39794,1675,201656,-69008,4861,6596487,3287,29194509,70+,Other,262,131,23.08,36.7,2919.45,34.05,-118.25,XBB.1.5,15444184
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1844,214095,15,10059,1890,141639,62397,12389,7585094,1728,23820161,0–9,Male,732,31,4.7,14.88,2382.02,-23.55,-46.63,BA.2.86,49722846
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1678,138879,14,11059,1049,364621,-236801,16331,6276155,226,49146652,0–9,Female,898,194,7.96,10.27,4914.67,-23.55,-46.63,Omicron,80966399
2025-07-10,Brazil,Sao Paulo,Sao Paulo,776,146180,24,47111,701,334051,-234982,11231,2779248,2420,37444626,0–9,Other,498,100,32.23,6.91,3744.46,-23.55,-46.63,EG.5,83560741
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1595,304535,8,44654,1480,20256,239625,14904,5109530,3005,7466551,10–19,Male,931,36,14.66,10.7,746.66,-23.55,-46.63,EG.5,64069380
2025-07-10,Brazil,Sao Paulo,Sao Paulo,364,347734,6,45869,1694,187466,114399,7975,6963547,2646,27220916,10–19,Female,486,64,13.19,4.56,2722.09,-23.55,-46.63,XBB.1.5,82697077
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1913,76361,40,49289,552,143909,-116837,5483,6498402,1943,22551712,10–19,Other,474,110,64.55,34.89,2255.17,-23.55,-46.63,Delta,70966610
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1738,181649,26,38911,1356,323327,-180589,14659,8956632,894,10204560,20–29,Male,652,129,21.42,11.86,1020.46,-23.55,-46.63,Omicron,30036064
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1819,247126,3,20469,354,127914,98743,6989,9178001,4858,3916404,20–29,Female,596,134,8.28,26.03,391.64,-23.55,-46.63,Delta,16334678
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1758,171659,37,49244,1783,318486,-196071,7560,7781694,2659,21175245,20–29,Other,998,161,28.69,23.25,2117.52,-23.55,-46.63,EG.5,36714029
2025-07-10,Brazil,Sao Paulo,Sao Paulo,210,73156,29,6784,1072,366900,-300528,9543,7232252,2948,21881673,30–39,Male,433,23,9.27,2.2,2188.17,-23.55,-46.63,XBB.1.5,27628948
2025-07-10,Brazil,Sao Paulo,Sao Paulo,717,379687,32,2267,735,321697,55723,3228,331911,1199,30993658,30–39,Female,118,18,0.6,22.21,3099.37,-23.55,-46.63,BA.2.86,51103677
2025-07-10,Brazil,Sao Paulo,Sao Paulo,143,96688,45,25862,1582,246037,-175211,15708,6046179,983,1681438,30–39,Other,775,106,26.75,0.91,168.14,-23.55,-46.63,BA.2.86,47612164
2025-07-10,Brazil,Sao Paulo,Sao Paulo,403,288718,37,18312,813,145911,124495,9512,1495245,3622,29314108,40–49,Male,663,123,6.34,4.24,2931.41,-23.55,-46.63,EG.5,31407987
2025-07-10,Brazil,Sao Paulo,Sao Paulo,926,461401,33,18771,1308,354689,87941,1247,9815372,4155,24852872,40–49,Female,282,128,4.07,74.26,2485.29,-23.55,-46.63,Delta,64096392
2025-07-10,Brazil,Sao Paulo,Sao Paulo,612,462721,9,7724,1798,392051,62946,13581,5331467,2100,17601480,40–49,Other,791,67,1.67,4.51,1760.15,-23.55,-46.63,Delta,64591995
2025-07-10,Brazil,Sao Paulo,Sao Paulo,900,499835,14,6398,632,120930,372507,2347,5313650,3409,39455556,50–59,Male,430,131,1.28,38.35,3945.56,-23.55,-46.63,Omicron,75359139
2025-07-10,Brazil,Sao Paulo,Sao Paulo,335,319037,24,31745,762,76909,210383,3328,3016835,3885,16484134,50–59,Female,157,98,9.95,10.07,1648.41,-23.55,-46.63,Delta,61938162
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1101,466454,12,18133,1303,73441,374880,2282,2589299,1401,4017561,50–59,Other,691,194,3.89,48.25,401.76,-23.55,-46.63,Delta,49901396
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1023,408777,39,5187,357,358743,44847,5588,9762058,2994,15201305,60–69,Male,173,88,1.27,18.31,1520.13,-23.55,-46.63,Delta,64003888
2025-07-10,Brazil,Sao Paulo,Sao Paulo,113,198638,42,45887,458,14425,138326,3118,1779215,1909,9058550,60–69,Female,991,43,23.1,3.62,905.86,-23.55,-46.63,Omicron,25823829
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1813,338555,50,29363,679,266950,42242,2136,7974635,2953,47912165,60–69,Other,564,26,8.67,84.88,4791.22,-23.55,-46.63,Omicron,63154517
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1814,322286,23,44558,379,29682,248046,2183,8971685,484,527073,70+,Male,526,179,13.83,83.1,52.71,-23.55,-46.63,BA.2.86,54568660
2025-07-10,Brazil,Sao Paulo,Sao Paulo,713,254643,28,17190,830,49999,187454,4182,2446404,2873,3469265,70+,Female,886,47,6.75,17.05,346.93,-23.55,-46.63,Omicron,3498706
2025-07-10,Brazil,Sao Paulo,Sao Paulo,1860,112102,43,24579,1738,24919,62604,16435,2235921,1234,46055227,70+,Other,668,43,21.93,11.32,4605.52,-23.55,-46.63,Omicron,80426815
2025-07-10,UK,England,London,762,280645,26,38125,1030,56626,185894,9893,3756020,3076,32083417,0–9,Male,285,32,13.58,7.7,3208.34,51.51,-0.13,EG.5,35859233
2025-07-10,UK,England,London,1545,24346,3,6703,1088,284710,-267067,1475,2094724,909,19365250,0–9,Female,162,75,27.53,104.75,1936.52,51.51,-0.13,Delta,34744855
2025-07-10,UK,England,London,273,177806,24,10753,1048,201916,-34863,15417,606924,481,14526659,0–9,Other,695,53,6.05,1.77,1452.67,51.51,-0.13,XBB.1.5,67323800
2025-07-10,UK,England,London,1347,161489,24,22944,71,316359,-177814,11786,1305524,462,7525788,10–19,Male,592,132,14.21,11.43,752.58,51.51,-0.13,XBB.1.5,23510262
2025-07-10,UK,England,London,1236,468302,37,19930,1629,359273,89099,1514,3201800,1902,42682501,10–19,Female,58,85,4.26,81.64,4268.25,51.51,-0.13,Delta,92161647
2025-07-10,UK,England,London,903,32807,14,38845,1017,293900,-299938,13949,5353850,4052,48033666,10–19,Other,358,88,118.4,6.47,4803.37,51.51,-0.13,Omicron,64409119
2025-07-10,UK,England,London,1934,331819,36,43415,1443,89139,199265,14829,8618744,355,27874348,20–29,Male,274,36,13.08,13.04,2787.43,51.51,-0.13,BA.2.86,88172095
2025-07-10,UK,England,London,1080,443655,17,13425,1004,73052,357178,11050,8088307,3675,41411822,20–29,Female,565,38,3.03,9.77,4141.18,51.51,-0.13,BA.2.86,55860356
2025-07-10,UK,England,London,880,462654,27,30223,1692,385845,46586,1710,4181697,1941,36407403,20–29,Other,37,138,6.53,51.46,3640.74,51.51,-0.13,XBB.1.5,57240522
2025-07-10,UK,England,London,986,52375,16,45128,838,387300,-380053,2092,6549593,693,36699651,30–39,Male,889,28,86.16,47.13,3669.97,51.51,-0.13,Delta,23074827
2025-07-10,UK,England,London,126,246013,27,39370,582,161716,44927,3921,6359973,3698,31050648,30–39,Female,968,116,16.0,3.21,3105.06,51.51,-0.13,EG.5,85179340
2025-07-10,UK,England,London,918,497474,3,27069,1067,349373,121032,3331,6690177,4506,28667849,30–39,Other,807,13,5.44,27.56,2866.78,51.51,-0.13,Omicron,88978162
2025-07-10,UK,England,London,318,8180,22,10760,1618,233844,-236424,16998,3065747,4155,16664120,40–49,Male,745,98,131.54,1.87,1666.41,51.51,-0.13,XBB.1.5,8279943
2025-07-10,UK,England,London,424,182239,43,30281,1500,353880,-201922,8881,202056,1191,12423312,40–49,Female,301,155,16.62,4.77,1242.33,51.51,-0.13,Delta,77397249
2025-07-10,UK,England,London,1197,88030,34,37969,1325,212341,-162280,2486,6715995,3974,37856180,40–49,Other,602,141,43.13,48.15,3785.62,51.51,-0.13,BA.2.86,19370226
2025-07-10,UK,England,London,1401,443730,17,32533,1341,204006,207191,16458,5476817,3654,8506724,50–59,Male,628,19,7.33,8.51,850.67,51.51,-0.13,Delta,47637465
2025-07-10,UK,England,London,1492,51072,48,43296,1530,183157,-175381,18798,7915474,1442,42108255,50–59,Female,493,99,84.77,7.94,4210.83,51.51,-0.13,EG.5,26921878
2025-07-10,UK,England,London,1125,290095,23,37017,1796,219483,33595,12414,1274654,3318,3174075,50–59,Other,704,102,12.76,9.06,317.41,51.51,-0.13,Omicron,5477170
2025-07-10,UK,England,London,1988,237155,28,1093,1809,147729,88333,17446,8444917,1672,16082092,60–69,Male,928,25,0.46,11.4,1608.21,51.51,-0.13,XBB.1.5,21988793
2025-07-10,UK,England,London,1328,226492,12,9255,245,80935,136302,17272,9734560,3305,9042224,60–69,Female,712,112,4.09,7.69,904.22,51.51,-0.13,XBB.1.5,47749262
2025-07-10,UK,England,London,135,221472,47,48614,565,96458,76400,6329,5157021,992,32257381,60–69,Other,673,111,21.95,2.13,3225.74,51.51,-0.13,BA.2.86,38630493
2025-07-10,UK,England,London,475,264484,4,30611,804,302382,-68509,5565,1598152,190,35492432,70+,Male,529,74,11.57,8.54,3549.24,51.51,-0.13,EG.5,7601029
2025-07-10,UK,England,London,506,342513,45,29425,1026,90393,222695,14261,8875443,748,44069544,70+,Female,923,23,8.59,3.55,4406.95,51.51,-0.13,XBB.1.5,94637553
2025-07-10,UK,England,London,1865,228215,1,18769,56,332813,-123367,5366,4695633,823,16317986,70+,Other,518,129,8.22,34.76,1631.8,51.51,-0.13,Omicron,27939563
2025-07-10,South Africa,Gauteng,Johannesburg,708,123960,47,5952,1083,260290,-142282,10766,7510770,3236,35578831,0–9,Male,345,105,4.8,6.58,3557.88,-26.2,28.03,XBB.1.5,88908444
2025-07-10,South Africa,Gauteng,Johannesburg,1665,63285,41,13571,1468,352392,-302678,13919,6265716,3242,6108639,0–9,Female,492,152,21.44,11.96,610.86,-26.2,28.03,Omicron,83577671
2025-07-10,South Africa,Gauteng,Johannesburg,1098,137736,14,45547,1476,282375,-190186,12727,1501034,2740,18035074,0–9,Other,63,112,33.07,8.63,1803.51,-26.2,28.03,BA.2.86,71347701
2025-07-10,South Africa,Gauteng,Johannesburg,1511,221992,35,46646,41,385602,-210256,9248,5756637,905,32561976,10–19,Male,955,192,21.01,16.34,3256.2,-26.2,28.03,Omicron,43798651
2025-07-10,South Africa,Gauteng,Johannesburg,628,311392,4,25015,242,353435,-67058,8939,2238146,4199,45570866,10–19,Female,568,27,8.03,7.03,4557.09,-26.2,28.03,Omicron,89356043
2025-07-10,South Africa,Gauteng,Johannesburg,1186,182100,43,46913,1284,295487,-160300,17004,1122787,3812,47893579,10–19,Other,609,165,25.76,6.97,4789.36,-26.2,28.03,Delta,27957135
2025-07-10,South Africa,Gauteng,Johannesburg,1751,487255,39,14902,1262,38521,433832,5083,7240337,1147,15141766,20–29,Male,883,195,3.06,34.45,1514.18,-26.2,28.03,Omicron,64606157
2025-07-10,South Africa,Gauteng,Johannesburg,1915,46465,8,8790,494,381741,-344066,3983,9131634,4538,47527261,20–29,Female,667,58,18.92,48.08,4752.73,-26.2,28.03,XBB.1.5,17869850
2025-07-10,South Africa,Gauteng,Johannesburg,1504,64405,27,35626,535,303699,-274920,5546,9518528,1521,18866464,20–29,Other,875,86,55.32,27.12,1886.65,-26.2,28.03,Omicron,19483739
2025-07-10,South Africa,Gauteng,Johannesburg,1650,15255,29,36567,98,154940,-176252,1087,9062973,2095,9788446,30–39,Male,541,20,239.71,151.79,978.84,-26.2,28.03,XBB.1.5,31824010
2025-07-10,South Africa,Gauteng,Johannesburg,338,367534,12,23377,1488,64914,279243,10062,7224072,2616,6435822,30–39,Female,203,159,6.36,3.36,643.58,-26.2,28.03,XBB.1.5,34666778
2025-07-10,South Africa,Gauteng,Johannesburg,337,241896,37,10045,1265,324360,-92509,19910,7801165,232,22090945,30–39,Other,354,59,4.15,1.69,2209.09,-26.2,28.03,Delta,63035337
2025-07-10,South Africa,Gauteng,Johannesburg,1731,333104,8,25263,186,78721,229120,12978,9402959,3624,8538626,40–49,Male,880,78,7.58,13.34,853.86,-26.2,28.03,XBB.1.5,16044802
2025-07-10,South Africa,Gauteng,Johannesburg,640,449707,15,19273,64,286913,143521,13495,1438135,3288,17047428,40–49,Female,1000,143,4.29,4.74,1704.74,-26.2,28.03,BA.2.86,26669670
2025-07-10,South Africa,Gauteng,Johannesburg,423,265514,40,31369,1557,174556,59589,2538,9896078,4190,1773189,40–49,Other,617,41,11.81,16.67,177.32,-26.2,28.03,BA.2.86,53156814
2025-07-10,South Africa,Gauteng,Johannesburg,1138,133128,10,26673,1733,393536,-287081,6161,9333971,4450,11888012,50–59,Male,689,167,20.04,18.47,1188.8,-26.2,28.03,BA.2.86,27615690
2025-07-10,South Africa,Gauteng,Johannesburg,1982,478451,44,5777,836,255127,217547,4235,6530482,4653,17741343,50–59,Female,874,128,1.21,46.8,1774.13,-26.2,28.03,BA.2.86,74461476
2025-07-10,South Africa,Gauteng,Johannesburg,1086,80970,28,17246,273,302677,-238953,10477,1158095,1254,30102154,50–59,Other,852,22,21.3,10.37,3010.22,-26.2,28.03,Delta,7941140
2025-07-10,South Africa,Gauteng,Johannesburg,470,39790,10,40596,1682,346345,-347151,14391,5352955,2283,21777105,60–69,Male,205,21,102.03,3.27,2177.71,-26.2,28.03,BA.2.86,39754561
2025-07-10,South Africa,Gauteng,Johannesburg,785,80186,24,16429,147,154095,-90338,11133,3261417,4218,2577339,60–69,Female,895,135,20.49,7.05,257.73,-26.2,28.03,Delta,83142584
2025-07-10,South Africa,Gauteng,Johannesburg,104,411665,39,46952,81,380906,-16193,1989,2794284,99,46164065,60–69,Other,703,99,11.41,5.23,4616.41,-26.2,28.03,Omicron,45804760
2025-07-10,South Africa,Gauteng,Johannesburg,749,80175,45,24870,52,347903,-292598,7752,7586917,2310,30340769,70+,Male,147,7,31.02,9.66,3034.08,-26.2,28.03,BA.2.86,76857007
2025-07-10,South Africa,Gauteng,Johannesburg,1575,179677,27,19297,1434,298745,-138365,17311,1387358,4901,33046555,70+,Female,548,13,10.74,9.1,3304.66,-26.2,28.03,Omicron,81883044
2025-07-10,South Africa,Gauteng,Johannesburg,52,298147,17,21767,991,285472,-9092,6927,1113143,4033,40302635,70+,Other,538,174,7.3,0.75,4030.26,-26.2,28.03,BA.2.86,67043561
2025-07-10,China,Gansu,Gansu,847,243405,44,8616,353,204326,30463,2787,973620,1377,2572190,20–29,Male,13143,2229,3.54,30.39,55.81,35.7518,104.2861,BA.2.86,4608886
2025-07-10,Canada,Ontario,Ontario,696,3390804,4,53094,45,3352532,-14822,4768,30517236,5087,16350907,10–19,Female,164307,11849,1.57,14.6,72.38,51.2538,-85.3232,BA.2.86,22591415
2025-07-10,Argentina,,,745,7449761,15,175636,483,6795608,478517,7561,67047849,3288,33649104,60–69,Other,142106,8868,2.36,9.85,49.1,-38.4161,-63.6167,Delta,68532326
2025-07-10,Peru,,,732,3541927,14,158313,374,1821507,1562107,4497,28335416,7205,29273728,0–9,Female,260909,18153,4.47,16.28,65.11,-9.19,-75.0152,Omicron,44961247
2025-07-10,Canada,Alberta,Alberta,512,264437,7,11171,479,186768,66498,1175,2115496,4598,26134814,50–59,Female,19962,2944,4.22,43.57,84.8,53.9333,-116.5765,EG.5,30819286
2025-07-10,"Korea, North",,,831,4226480,38,89350,233,4221286,-84156,3125,25358880,3349,34461793,20–29,Female,19305,431,2.11,26.59,41.93,40.3399,127.5101,Omicron,82192211
